"Sys_PK","Sys_TimeStamp","Sys_GUID","Sys_DTCreated","Sys_User","Sys_LastUser","Sys_Exported","Sys_DTExported","Sys_Info","Codigo","CodigoTel","Nombre","Estado","sys_recver","sys_deleted","sys_lock"
"888","2017-05-13 12:21:13","6729DACA970446AEA7FA11ACEFC796BB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0393","634","Huasabas","27","0",\N,\N
"889","2017-05-13 12:21:13","7A7B0C3C58C54FED99C7231619ED9822","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0394","647","Huatabampo","27","0",\N,\N
"890","2017-05-13 12:21:13","914BF7EB550F40039F74571D62B5C671","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0395","623","Huepac","27","0",\N,\N
"891","2017-05-13 12:21:13","52CBC372E00D4056B4EE0049E7F976C6","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0396","632","Imuris","27","0",\N,\N
"892","2017-05-13 12:21:13","8663E0F888204C5D86BA252E9155FE89","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0397","653","Independencia","27","0",\N,\N
"893","2017-05-13 12:21:13","8F4CDDC17FE842349D6147C8F13D6764","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0398","653","Ingeniero Luis B. Sánchez","27","0",\N,\N
"894","2017-05-13 12:21:13","BEDB764EFF474597AA2400C200B0B908","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0399","653","Islita","27","0",\N,\N
"895","2017-05-13 12:21:13","84C8495B884B4141A0138D20C017AAFF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0424","643","Quetchehueca","27","0",\N,\N
"896","2017-05-13 12:21:13","F3FEEB0284144EA5BB3F1C1D28EC00D9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0425","493","Plenitud","33","0",\N,\N
"897","2017-05-13 12:21:13","3497832D9B27418FA94FEAC510E95045","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0426","478","Pozo de Gamboa","33","0",\N,\N
"898","2017-05-13 12:21:13","5B632436B0704D9DB48404247D06E41B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0427","498","Progreso de Alfonso Medina (Colonia Progreso)","33","0",\N,\N
"899","2017-05-13 12:21:13","1EBFE43CD99746A4B1F4D667101FA899","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0428","498","Rancho Grande","33","0",\N,\N
"900","2017-05-13 12:21:13","3654E8E9EA4C4813A8859751AA51615E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0429","493","Río Florido","33","0",\N,\N
"901","2017-05-13 12:21:13","41BC2F9918574C60866FA7E589A300F2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0430","498","Río Grande","33","0",\N,\N
"902","2017-05-13 12:21:13","9BAA1FF50B904AD500021500C8925C9E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0431","498","Sain Alto","33","0",\N,\N
"903","2017-05-13 12:21:13","85E0FA7AF17C40EAB7945687F1B8711D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0432","458","Saladillo (El Saladillo)","33","0",\N,\N
"904","2017-05-13 12:21:13","74569DBDDED642288773D9A39B375785","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0433","492","San Jerónimo","33","0",\N,\N
"905","2017-05-13 12:21:13","2CFD0EF6D94542368B559BCA47478404","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0434","493","San José de Lourdes","33","0",\N,\N
"906","2017-05-13 12:21:13","DD727EDAE23D41EA8D9D7DCF31F262E7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0435","458","San Pedro Piedra Gorda","33","0",\N,\N
"907","2017-05-13 12:21:13","534610590CB1464C9FC6B8F1078C4D99","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0436","842","San Tiburcio","33","0",\N,\N
"908","2017-05-13 12:21:13","0BAA9A214155453EB1E2DA0005CA141E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0437","458","Santa Elena (Francisco Zarco)","33","0",\N,\N
"909","2017-05-13 12:21:13","C0073DBDAAEF4EDDBADD5EBE86BDC0C3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0438","498","Santa Rita","33","0",\N,\N
"910","2017-05-13 12:21:13","739BCDC9600D4A35AA77F198FFBFF187","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0439","492","Sauceda de la Borda","33","0",\N,\N
"911","2017-05-13 12:21:14","F031E73F92E940539C7517CED7CBA653","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0440","433","Sombrerete","33","0",\N,\N
"912","2017-05-13 12:21:14","010495AE1F53469885F0F0535FEBCBEB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0441","463","Tabasco","33","0",\N,\N
"913","2017-05-13 12:21:14","AB330BD543044832B313453E12FB8345","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0442","492","Tacoaleche","33","0",\N,\N
"914","2017-05-13 12:21:14","BC8A56E5F9FA434E8EFE176380CFB148","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0443","499","Tayahua (San José de Tayahua)","33","0",\N,\N
"915","2017-05-13 12:21:14","CA63539CA2534AB3A869634910206071","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0444","437","Tepechitlán","33","0",\N,\N
"916","2017-05-13 12:21:14","4596D66B1E614C7FA9CE688B49BE19C5","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0445","494","Tepetongo","33","0",\N,\N
"917","2017-05-13 12:21:14","CD322AF3CF524E8BB9AA5D34033CFBE8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0446","498","Tetillas","33","0",\N,\N
"918","2017-05-13 12:21:14","74A394349196478BB68FD0D7A63DD26F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0470","636","La Ascensión","6","0",\N,\N
"919","2017-05-13 12:21:14","0578AB2CE27A45E6A43BFA926948872E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0471","648","La Boquilla del Conchos","6","0",\N,\N
"920","2017-05-13 12:21:14","809B357F5A284CD4B2A0BF8F6FF6E7B6","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0472","648","La Cruz","6","0",\N,\N
"921","2017-05-13 12:21:14","7D617A3819A847329E3115C08C46DAA3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0473","635","La Junta","6","0",\N,\N
"922","2017-05-13 12:21:14","FA12F04D3EA94AFABBEAB2D0D8671121","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0474","652","La Norteña","6","0",\N,\N
"923","2017-05-13 12:21:14","691C7BB6A6404F239B6F7361C88D48E1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0475","625","La Paz","6","0",\N,\N
"924","2017-05-13 12:21:14","510E309707884D168C06C5CC14FB8811","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0476","648","La Perla","6","0",\N,\N
"925","2017-05-13 12:21:14","3BF4EBD488B3442D9E96CBF36B68AA6F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0477","639","Las Varas","6","0",\N,\N
"926","2017-05-13 12:21:14","E124714510B64ECD8B776CA24ED7FF00","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0478","636","Las Virginias","6","0",\N,\N
"927","2017-05-13 12:21:14","5D8CAD7BCC804C6F9D8EE738A21C03AD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0479","625","Lázaro Cárdenas (Mp.Cuauhtémoc)","6","0",\N,\N
"928","2017-05-13 12:21:14","B65D118B1062424AA152C5FCE0743859","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0480","639","Lázaro Cárdenas (Mpio Meoqui)","6","0",\N,\N
"929","2017-05-13 12:21:14","6340D503E58444AE9FDEBD84E433DD04","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0481","635","Lic. Adolfo López Mateos","6","0",\N,\N
"930","2017-05-13 12:21:14","1C5EAED882D5497A83788FE355277F69","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0482","626","Manuel Benavides","6","0",\N,\N
"931","2017-05-13 12:21:14","651718855A78447D82007711BE9F2DEA","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0483","626","Manuel Ojinaga","6","0",\N,\N
"932","2017-05-13 12:21:14","714E31744E0D4071A50090A3ED3CAB63","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0484","628","Mariano Matamoros","6","0",\N,\N
"933","2017-05-13 12:21:14","B88FA55796D242F5AF53BA1C1F78EE42","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0485","659","Matachic","6","0",\N,\N
"934","2017-05-13 12:21:14","8378667D14F44D4AB2FD417B12FA6D3F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0486","656","Miguel Ahumada","6","0",\N,\N
"935","2017-05-13 12:21:14","2FAF7349C2974260A440005E918D69CE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0487","636","Monte Verde (El Coyote)","6","0",\N,\N
"936","2017-05-13 12:21:14","52A8352BA88449498F871FFB00883B95","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0488","621","Naica","6","0",\N,\N
"937","2017-05-13 12:21:14","2F154CBF08724C1E80F6E34F3164CE94","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0489","652","Nicolás Bravo","6","0",\N,\N
"938","2017-05-13 12:21:14","BDE3EFD27278424CBA7F491D8CDA7C6B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0490","635","Nonoava","6","0",\N,\N
"939","2017-05-13 12:21:14","063168AB74E44249BEE3C6FDAF006256","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0491","652","Nueva Madera","6","0",\N,\N
"940","2017-05-13 12:21:14","112615082AE44420BB7BB00083364E16","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0492","636","Nuevo Casas Grandes","6","0",\N,\N
"941","2017-05-13 12:21:14","AADEB2B3923C4B90BE7B9036FE495F8D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0515","625","Santa Bárbara de Tutuaca (Tutuaca)","6","0",\N,\N
"942","2017-05-13 12:21:14","CD9F8479CA2E4FEE865B64868006887B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0516","628","Santa Bárbara","6","0",\N,\N
"943","2017-05-13 12:21:14","079F6A2EC875400AA8C3933309F1FABF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0517","639","Santa Cruz de Rosales","6","0",\N,\N
"944","2017-05-13 12:21:14","053FA859089546E1B04175C0D75C8C62","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0518","614","Santa Eulalia","6","0",\N,\N
"945","2017-05-13 12:21:14","2DF5548EEED84DAA8FAC529DE87CB800","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0519","621","Santa Gertrudis (La Hacienda)","6","0",\N,\N
"946","2017-05-13 12:21:14","B2BC5DA4E2CA4F4F8E14EDE982100858","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0520","614","Santa Isabel","6","0",\N,\N
"947","2017-05-13 12:21:14","20246D489F0347F98E589DB6289FB4F9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0521","625","Santa Rosalía de Cuevas","6","0",\N,\N
"948","2017-05-13 12:21:14","9FF234964E1F483EA94BE1D2B649DCE2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0522","635","Santo Tomás","6","0",\N,\N
"949","2017-05-13 12:21:15","7EEBC70405DE4F41947384008339B792","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0523","614","Satevo","6","0",\N,\N
"950","2017-05-13 12:21:15","51E7C3198C21494B85443F4B1493834F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0524","621","Saucillo","6","0",\N,\N
"951","2017-05-13 12:21:15","517370EA9D5F44DDB48C3068C9D03CEE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0525","636","Sección Enríquez (Colonia Enriquez)","6","0",\N,\N
"952","2017-05-13 12:21:15","7CEAE37F5074411B83EC807F6BFA3258","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0526","635","Sisoguichi","6","0",\N,\N
"953","2017-05-13 12:21:15","EC88C6750CC24927995621DFFFD6CB2F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0527","635","Temoris","6","0",\N,\N
"954","2017-05-13 12:21:15","534F2264B8364A1F987D48714E4241FD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0528","659","Temosachi","6","0",\N,\N
"955","2017-05-13 12:21:15","45A62E85ED684689BACE869E1367EF78","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0529","635","Tomochi","6","0",\N,\N
"956","2017-05-13 12:21:15","EF1024F9871C45A9AC23B98E2DD9B9D4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0530","649","Torreón de Cañas","6","0",\N,\N
"957","2017-05-13 12:21:15","594FCE09937F47FAB7AFE7F8F1F500A4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0531","636","Tres Alamos","6","0",\N,\N
"958","2017-05-13 12:21:15","340F68BFB66E433F8235DB73A6D6A617","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0532","635","Urique","6","0",\N,\N
"959","2017-05-13 12:21:15","CF314B2B188B427F9B3100A5E8B2F7E5","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0533","635","Uruachi","6","0",\N,\N
"960","2017-05-13 12:21:15","EC4FDF5883F2436190BBB2D2A1CCBAAB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0534","652","Valentín Gómez Farías","6","0",\N,\N
"961","2017-05-13 12:21:15","EB1DC14A69794417B4A5E1174CD1FEA1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0535","628","Valle de Ignacio Allende","6","0",\N,\N
"962","2017-05-13 12:21:15","D4153DF639224C1DBCA6EDF39213AF11","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0536","649","Valle de Zaragoza","6","0",\N,\N
"963","2017-05-13 12:21:15","A1084F2FF5B641FBACA0F8CFE975C0E4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0537","635","Vicente Guerrero","6","0",\N,\N
"964","2017-05-13 12:21:15","86C762ABD1034E6CB0D428C7E897A87F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0562","968","Copainala","7","0",\N,\N
"965","2017-05-13 12:21:15","DD7848B4217042649CF14EE47D238482","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0563","967","Corazón de María","7","0",\N,\N
"966","2017-05-13 12:21:15","25A8FA464F944A6EAABC5B5B38A29945","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0564","965","Cristóbal Obregón","7","0",\N,\N
"967","2017-05-13 12:21:15","4A4AD82C73004E43B92F10FC8B4E8F39","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0565","964","El Ingenio Azucarero","7","0",\N,\N
"968","2017-05-13 12:21:15","66F40683ADE04D5E9BAFC425B5E58708","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0566","961","El Jobo","7","0",\N,\N
"969","2017-05-13 12:21:15","4C346D6623BD40D7B612199E562355EF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0567","965","El Parral","7","0",\N,\N
"970","2017-05-13 12:21:15","28519789F9D740C5B2FB00C6B8EFF415","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0568","919","El Rayón","7","0",\N,\N
"971","2017-05-13 12:21:15","A033155D440A48A79E3904DFC41DC1A4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0569","961","El Sabino","7","0",\N,\N
"972","2017-05-13 12:21:15","BD11058248254C940015871178CDC500","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0570","918","Escuintla","7","0",\N,\N
"973","2017-05-13 12:21:15","758AE4B4903B409DAD7DD2EF2177642D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0571","918","Flores Magón","7","0",\N,\N
"974","2017-05-13 12:21:15","74C1FB21E56740C7AA07192D57E7D559","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0572","963","Frontera Comalapa","7","0",\N,\N
"975","2017-05-13 12:21:15","F4CC5978C8014961A02962DD4EB63854","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0573","964","Huehuetán","7","0",\N,\N
"976","2017-05-13 12:21:15","BA5EFA248D2743E1B5FFA0F5FE4D99FC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0574","964","Huixtla","7","0",\N,\N
"977","2017-05-13 12:21:15","89FCA998223A441AA7E7CCB2AE91D8D1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0575","932","Ixtacomitán","7","0",\N,\N
"978","2017-05-13 12:21:15","CD9C5A2A008745BCB593B0B077650467","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0576","961","Ixtapa","7","0",\N,\N
"979","2017-05-13 12:21:16","B021A42953E84B6B91A7AA1FCA506563","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0577","992","Jaltenango de la Paz","7","0",\N,\N
"980","2017-05-13 12:21:16","E9380EB7BED54E7FA2008FDBEBFF592E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0578","965","Jesús María Garza","7","0",\N,\N
"981","2017-05-13 12:21:16","64F19542C9B74B2281080027A4F1EFDD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0579","968","Jiquipilas","7","0",\N,\N
"982","2017-05-13 12:21:16","F04C6166368F4542854634C8C44D7DF9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0580","919","Jitotol de Zaragoza","7","0",\N,\N
"983","2017-05-13 12:21:16","81291CB51981400BB68BCAB37389D102","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0581","932","Juárez","7","0",\N,\N
"984","2017-05-13 12:21:16","0533D5EA424047B5ABAD458479A7D0B2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0582","962","La Libertad ((Mpio. Suchiate)","7","0",\N,\N
"985","2017-05-13 12:21:16","37CFBC87381C4A159E9B4284825212AC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0583","934","La Libertad (Mpio. La Libertad)","7","0",\N,\N
"986","2017-05-13 12:21:16","EE53A6264DB84CADB86CDB65FBFC0058","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0584","963","La Trinitaria","7","0",\N,\N
"987","2017-05-13 12:21:16","08E94FFCBCF9450A8DC1DC7ECC676900","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0585","917","Las Garzas","7","0",\N,\N
"988","2017-05-13 12:21:16","EBD794ACB4144AA5006B2578C184C3E8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1009","789","Atlapexco","14","0",\N,\N
"989","2017-05-13 12:21:16","0E835670883F4D06BB5878A13CFBC0B8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1010","778","Atotonilco de Tula","14","0",\N,\N
"990","2017-05-13 12:21:16","8E6170D1BDE34BE299C6F8EBE022C113","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1011","774","Atotonilco El Grande","14","0",\N,\N
"991","2017-05-13 12:21:16","CAEDDA4A51F54EB4AD7D4C32F30085DC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1012","773","Bomintzha","14","0",\N,\N
"992","2017-05-13 12:21:16","9BA95580EE7C4B25BFCB199BF43085FE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1013","774","Calnali","14","0",\N,\N
"993","2017-05-13 12:21:16","1197C5B477404D948EA26E4702BD72A3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1014","759","Caltimacán","14","0",\N,\N
"994","2017-05-13 12:21:16","14F63B76E5204F2F9634062E5BFBA6D1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1015","774","Cerro Colorado","14","0",\N,\N
"995","2017-05-13 12:21:16","6E856DF10FDE428D8FCF599EE34B8FE0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1016","763","Chapantongo","14","0",\N,\N
"996","2017-05-13 12:21:16","CC1C5AC032F144B9833E6C106CF2FD23","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1017","483","Chapulhuacán","14","0",\N,\N
"997","2017-05-13 12:21:16","015EF9B806704E9F9EBCEC006040EC79","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1018","772","Chicavasco","14","0",\N,\N
"998","2017-05-13 12:21:16","FB5C4B2A34CB49DCB8B979F0A82E6F28","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1019","738","Chilcuautla","14","0",\N,\N
"999","2017-05-13 12:21:16","9DF1322F4E514509B98F008948D016D7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1020","791","Ciudad Sahagún","14","0",\N,\N
"1000","2017-05-13 12:21:16","DF636ED0BE844EF8950374A20050D2DE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1021","775","Colonia 28 de Mayo (Santa Rosa)","14","0",\N,\N
